race_id,asset_id,asset_type,fantasy_points
2025_16,alexander_albon,driver,15
2025_16,andrea_kimi_antonelli,driver,6
2025_16,carlos_sainz,driver,3
2025_16,charles_leclerc,driver,21
2025_16,esteban_ocon,driver,1
2025_16,fernando_alonso,driver,-15
2025_16,franco_colapinto,driver,0
2025_16,gabriel_bortoleto,driver,13
2025_16,george_russell,driver,19
2025_16,isack_hadjar,driver,12
2025_16,lance_stroll,driver,-1
2025_16,lando_norris,driver,37
2025_16,lewis_hamilton,driver,26
2025_16,liam_lawson,driver,6
2025_16,max_verstappen,driver,46
2025_16,nico_hulkenberg,driver,-20
2025_16,oliver_bearman,driver,3
2025_16,oscar_piastri,driver,25
2025_16,pierre_gasly,driver,5
2025_16,yuki_tsunoda,driver,0
2025_16,alpine,constructor,6
2025_16,aston_martin,constructor,-11
2025_16,ferrari,constructor,67
2025_16,haas,constructor,7
2025_16,kick_sauber,constructor,-2
2025_16,mclaren,constructor,97
2025_16,mercedes,constructor,37
2025_16,racing_bulls,constructor,27
2025_16,red_bull,constructor,56
2025_16,williams,constructor,23
