race_id,asset_id,asset_type,fantasy_points
2025_15,alexander_albon,driver,27
2025_15,andrea_kimi_antonelli,driver,1
2025_15,carlos_sainz,driver,1
2025_15,charles_leclerc,driver,-13
2025_15,esteban_ocon,driver,15
2025_15,fernando_alonso,driver,13
2025_15,franco_colapinto,driver,11
2025_15,gabriel_bortoleto,driver,0
2025_15,george_russell,driver,19
2025_15,isack_hadjar,driver,33
2025_15,lance_stroll,driver,21
2025_15,lando_norris,driver,-5
2025_15,lewis_hamilton,driver,-16
2025_15,liam_lawson,driver,0
2025_15,max_verstappen,driver,29
2025_15,nico_hulkenberg,driver,8
2025_15,oliver_bearman,driver,27
2025_15,oscar_piastri,driver,45
2025_15,pierre_gasly,driver,0
2025_15,yuki_tsunoda,driver,11
2025_15,alpine,constructor,14
2025_15,aston_martin,constructor,41
2025_15,ferrari,constructor,-4
2025_15,haas,constructor,43
2025_15,kick_sauber,constructor,14
2025_15,mclaren,constructor,52
2025_15,mercedes,constructor,30
2025_15,racing_bulls,constructor,38
2025_15,red_bull,constructor,47
2025_15,williams,constructor,35
