race_id,asset_id,asset_type,fantasy_points
2024_10,alexander_albon,driver,4
2024_10,carlos_sainz,driver,16
2024_10,charles_leclerc,driver,18
2024_10,daniel_ricciardo,driver,7
2024_10,esteban_ocon,driver,4
2024_10,fernando_alonso,driver,1
2024_10,george_russell,driver,27
2024_10,guanyu_zhou,driver,4
2024_10,kevin_magnussen,driver,4
2024_10,lance_stroll,driver,6
2024_10,lando_norris,driver,51
2024_10,lewis_hamilton,driver,29
2024_10,logan_sargeant,driver,1
2024_10,max_verstappen,driver,38
2024_10,nico_hulkenberg,driver,6
2024_10,oscar_piastri,driver,15
2024_10,pierre_gasly,driver,7
2024_10,sergio_perez,driver,19
2024_10,valtteri_bottas,driver,1
2024_10,yuki_tsunoda,driver,4
2024_10,alpine,constructor,24
2024_10,aston_martin,constructor,10
2024_10,ferrari,constructor,44
2024_10,haas,constructor,11
2024_10,kick_sauber,constructor,8
2024_10,mclaren,constructor,66
2024_10,mercedes,constructor,66
2024_10,racing_bulls,constructor,10
2024_10,red_bull,constructor,82
2024_10,williams,constructor,4
