race_id,asset_id,asset_type,fantasy_points
2025_04,alexander_albon,driver,15
2025_04,andrea_kimi_antonelli,driver,14
2025_04,carlos_sainz,driver,-9
2025_04,charles_leclerc,driver,20
2025_04,esteban_ocon,driver,15
2025_04,fernando_alonso,driver,5
2025_04,gabriel_bortoleto,driver,4
2025_04,george_russell,driver,31
2025_04,isack_hadjar,driver,5
2025_04,jack_doohan,driver,2
2025_04,lance_stroll,driver,7
2025_04,lando_norris,driver,32
2025_04,lewis_hamilton,driver,38
2025_04,liam_lawson,driver,11
2025_04,max_verstappen,driver,22
2025_04,nico_hulkenberg,driver,-20
2025_04,oliver_bearman,driver,22
2025_04,oscar_piastri,driver,45
2025_04,pierre_gasly,driver,13
2025_04,yuki_tsunoda,driver,9
2025_04,alpine,constructor,22
2025_04,aston_martin,constructor,18
2025_04,ferrari,constructor,73
2025_04,haas,constructor,40
2025_04,kick_sauber,constructor,-22
2025_04,mclaren,constructor,92
2025_04,mercedes,constructor,60
2025_04,racing_bulls,constructor,22
2025_04,red_bull,constructor,46
2025_04,williams,constructor,13
