race_id,asset_id,asset_type,price
2025_18,alexander_albon,driver,13
2025_18,andrea_kimi_antonelli,driver,14.9
2025_18,carlos_sainz,driver,5.7
2025_18,charles_leclerc,driver,23
2025_18,esteban_ocon,driver,8.3
2025_18,fernando_alonso,driver,7.3
2025_18,franco_colapinto,driver,4.5
2025_18,gabriel_bortoleto,driver,5.9
2025_18,george_russell,driver,22.7
2025_18,isack_hadjar,driver,6.9
2025_18,lance_stroll,driver,9.9
2025_18,lando_norris,driver,30.9
2025_18,lewis_hamilton,driver,22.9
2025_18,liam_lawson,driver,5.9
2025_18,max_verstappen,driver,28.5
2025_18,nico_hulkenberg,driver,8.6
2025_18,oliver_bearman,driver,7.3
2025_18,oscar_piastri,driver,26.9
2025_18,pierre_gasly,driver,4.5
2025_18,yuki_tsunoda,driver,9.8
2025_18,alpine,constructor,8.1
2025_18,aston_martin,constructor,12.3
2025_18,ferrari,constructor,30.6
2025_18,haas,constructor,13.2
2025_18,kick_sauber,constructor,10.7
2025_18,mclaren,constructor,35.1
2025_18,mercedes,constructor,26.6
2025_18,racing_bulls,constructor,13
2025_18,red_bull,constructor,29.3
2025_18,williams,constructor,17.3
