race_id,asset_id,asset_type,price
2023_05,alexander_albon,driver,5.2
2023_05,carlos_sainz,driver,17.2
2023_05,charles_leclerc,driver,21.2
2023_05,esteban_ocon,driver,9.2
2023_05,fernando_alonso,driver,9.1
2023_05,george_russell,driver,18.6
2023_05,kevin_magnussen,driver,6.6
2023_05,lance_stroll,driver,7.7
2023_05,lando_norris,driver,11.1
2023_05,lewis_hamilton,driver,23.8
2023_05,logan_sargeant,driver,3.7
2023_05,max_verstappen,driver,27.3
2023_05,nico_hulkenberg,driver,4
2023_05,nyck_de_vries,driver,4.8
2023_05,oscar_piastri,driver,6.8
2023_05,pierre_gasly,driver,8.1
2023_05,sergio_perez,driver,18.4
2023_05,valtteri_bottas,driver,7.6
2023_05,yuki_tsunoda,driver,4.7
2023_05,guanyu_zhou,driver,4.8
2023_05,alfa_romeo,constructor,6
2023_05,alphatauri,constructor,6.1
2023_05,alpine,constructor,9.9
2023_05,aston_martin,constructor,7
2023_05,ferrari,constructor,22.2
2023_05,haas,constructor,5.2
2023_05,mclaren,constructor,9
2023_05,mercedes,constructor,25.1
2023_05,red_bull,constructor,27.6
2023_05,williams,constructor,4.8
