race_id,asset_id,asset_type,price
2023_02,alexander_albon,driver,5.5
2023_02,carlos_sainz,driver,17.2
2023_02,charles_leclerc,driver,21.1
2023_02,esteban_ocon,driver,9.3
2023_02,fernando_alonso,driver,8.5
2023_02,george_russell,driver,18.6
2023_02,kevin_magnussen,driver,6.7
2023_02,lance_stroll,driver,7.6
2023_02,lando_norris,driver,11.1
2023_02,lewis_hamilton,driver,23.7
2023_02,logan_sargeant,driver,4
2023_02,max_verstappen,driver,27
2023_02,nico_hulkenberg,driver,4.2
2023_02,nyck_de_vries,driver,5
2023_02,oscar_piastri,driver,6.9
2023_02,pierre_gasly,driver,8.2
2023_02,sergio_perez,driver,18.1
2023_02,valtteri_bottas,driver,7.8
2023_02,yuki_tsunoda,driver,4.8
2023_02,guanyu_zhou,driver,4.9
2023_02,alfa_romeo,constructor,6.2
2023_02,alphatauri,constructor,6.3
2023_02,alpine,constructor,10
2023_02,aston_martin,constructor,6.8
2023_02,ferrari,constructor,22.1
2023_02,haas,constructor,5.3
2023_02,mclaren,constructor,9
2023_02,mercedes,constructor,25.1
2023_02,red_bull,constructor,27.3
2023_02,williams,constructor,5.1
