race_id,asset_id,asset_type,price
2025_06,alexander_albon,driver,12.6
2025_06,andrea_kimi_antonelli,driver,19.6
2025_06,carlos_sainz,driver,10.1
2025_06,charles_leclerc,driver,24.6
2025_06,esteban_ocon,driver,9.1
2025_06,fernando_alonso,driver,6.2
2025_06,gabriel_bortoleto,driver,4.5
2025_06,george_russell,driver,22.1
2025_06,isack_hadjar,driver,5.7
2025_06,jack_doohan,driver,5
2025_06,lance_stroll,driver,9.1
2025_06,lando_norris,driver,30.1
2025_06,lewis_hamilton,driver,23.3
2025_06,liam_lawson,driver,6.6
2025_06,max_verstappen,driver,28.9
2025_06,nico_hulkenberg,driver,6.6
2025_06,oliver_bearman,driver,8.5
2025_06,oscar_piastri,driver,23.7
2025_06,pierre_gasly,driver,8.8
2025_06,yuki_tsunoda,driver,15.8
2025_06,alpine,constructor,8.1
2025_06,aston_martin,constructor,8.3
2025_06,ferrari,constructor,27.6
2025_06,haas,constructor,10
2025_06,kick_sauber,constructor,4.8
2025_06,mclaren,constructor,31.5
2025_06,mercedes,constructor,24.2
2025_06,racing_bulls,constructor,9.8
2025_06,red_bull,constructor,26.3
2025_06,williams,constructor,15.3
