race_id,asset_id,asset_type,price
2025_02,alexander_albon,driver,12.6
2025_02,andrea_kimi_antonelli,driver,19
2025_02,carlos_sainz,driver,12.5
2025_02,charles_leclerc,driver,25.6
2025_02,esteban_ocon,driver,7.5
2025_02,fernando_alonso,driver,8.2
2025_02,gabriel_bortoleto,driver,5.4
2025_02,george_russell,driver,21.1
2025_02,isack_hadjar,driver,5.6
2025_02,jack_doohan,driver,6.6
2025_02,lance_stroll,driver,8.7
2025_02,lando_norris,driver,29.3
2025_02,lewis_hamilton,driver,23.9
2025_02,liam_lawson,driver,17.4
2025_02,max_verstappen,driver,28.5
2025_02,nico_hulkenberg,driver,7
2025_02,oliver_bearman,driver,6.1
2025_02,oscar_piastri,driver,22.7
2025_02,pierre_gasly,driver,11.2
2025_02,yuki_tsunoda,driver,9
2025_02,alpine,constructor,8.9
2025_02,aston_martin,constructor,7.9
2025_02,ferrari,constructor,27.4
2025_02,haas,constructor,7.6
2025_02,kick_sauber,constructor,5.6
2025_02,mclaren,constructor,30.3
2025_02,mercedes,constructor,23
2025_02,racing_bulls,constructor,7.4
2025_02,red_bull,constructor,25.1
2025_02,williams,constructor,12.9
