race_id,asset_id,asset_type,price
2025_22,alexander_albon,driver,13.8
2025_22,andrea_kimi_antonelli,driver,16.9
2025_22,carlos_sainz,driver,6.5
2025_22,charles_leclerc,driver,23.4
2025_22,esteban_ocon,driver,6.7
2025_22,fernando_alonso,driver,4.9
2025_22,franco_colapinto,driver,4.5
2025_22,gabriel_bortoleto,driver,6.7
2025_22,george_russell,driver,23.5
2025_22,isack_hadjar,driver,5.7
2025_22,lance_stroll,driver,7.9
2025_22,lando_norris,driver,30.5
2025_22,lewis_hamilton,driver,22.5
2025_22,liam_lawson,driver,5.9
2025_22,max_verstappen,driver,29.5
2025_22,nico_hulkenberg,driver,6.2
2025_22,oliver_bearman,driver,8.9
2025_22,oscar_piastri,driver,25.7
2025_22,pierre_gasly,driver,5.3
2025_22,yuki_tsunoda,driver,11.4
2025_22,alpine,constructor,9.7
2025_22,aston_martin,constructor,11.1
2025_22,ferrari,constructor,31.8
2025_22,haas,constructor,14.4
2025_22,kick_sauber,constructor,9.9
2025_22,mclaren,constructor,35.9
2025_22,mercedes,constructor,27.8
2025_22,racing_bulls,constructor,15
2025_22,red_bull,constructor,30.5
2025_22,williams,constructor,18.9
