race_id,asset_id,asset_type,price
2024_14,alexander_albon,driver,8.9
2024_14,carlos_sainz,driver,22.5
2024_14,charles_leclerc,driver,23.3
2024_14,daniel_ricciardo,driver,10.8
2024_14,esteban_ocon,driver,11
2024_14,fernando_alonso,driver,16.3
2024_14,george_russell,driver,21.2
2024_14,kevin_magnussen,driver,11.3
2024_14,lance_stroll,driver,15.2
2024_14,lando_norris,driver,26.2
2024_14,lewis_hamilton,driver,23.1
2024_14,logan_sargeant,driver,5.1
2024_14,max_verstappen,driver,31.1
2024_14,nico_hulkenberg,driver,9.5
2024_14,oscar_piastri,driver,23.3
2024_14,pierre_gasly,driver,9.7
2024_14,sergio_perez,driver,23
2024_14,valtteri_bottas,driver,7.6
2024_14,yuki_tsunoda,driver,10.4
2024_14,guanyu_zhou,driver,7.3
2024_14,alpine,constructor,9.7
2024_14,aston_martin,constructor,15.5
2024_14,ferrari,constructor,23.4
2024_14,haas,constructor,10.3
2024_14,kick_sauber,constructor,6.9
2024_14,mclaren,constructor,25.9
2024_14,mercedes,constructor,22.9
2024_14,racing_bulls,constructor,11.2
2024_14,red_bull,constructor,29
2024_14,williams,constructor,6.5
