race_id,asset_id,asset_type,price
2023_07,alexander_albon,driver,5.1
2023_07,carlos_sainz,driver,17.2
2023_07,charles_leclerc,driver,21.2
2023_07,esteban_ocon,driver,9.2
2023_07,fernando_alonso,driver,9.2
2023_07,george_russell,driver,18.6
2023_07,kevin_magnussen,driver,6.5
2023_07,lance_stroll,driver,7.7
2023_07,lando_norris,driver,11
2023_07,lewis_hamilton,driver,23.8
2023_07,logan_sargeant,driver,3.6
2023_07,max_verstappen,driver,27.4
2023_07,nico_hulkenberg,driver,3.9
2023_07,nyck_de_vries,driver,4.7
2023_07,oscar_piastri,driver,6.7
2023_07,pierre_gasly,driver,8.1
2023_07,sergio_perez,driver,18.4
2023_07,valtteri_bottas,driver,7.5
2023_07,yuki_tsunoda,driver,4.7
2023_07,guanyu_zhou,driver,4.7
2023_07,alfa_romeo,constructor,5.9
2023_07,alphatauri,constructor,6.1
2023_07,alpine,constructor,9.9
2023_07,aston_martin,constructor,7
2023_07,ferrari,constructor,22.2
2023_07,haas,constructor,5.1
2023_07,mclaren,constructor,8.9
2023_07,mercedes,constructor,25.1
2023_07,red_bull,constructor,27.7
2023_07,williams,constructor,4.7
