race_id,asset_id,asset_type,price
2026_03,alexander_albon,driver,10.8
2026_03,andrea_kimi_antonelli,driver,23.8
2026_03,arvid_lindblad,driver,7.4
2026_03,carlos_sainz,driver,12.2
2026_03,charles_leclerc,driver,23.4
2026_03,esteban_ocon,driver,8.5
2026_03,fernando_alonso,driver,8.8
2026_03,franco_colapinto,driver,7
2026_03,gabriel_bortoleto,driver,6.4
2026_03,george_russell,driver,28
2026_03,isack_hadjar,driver,13.9
2026_03,lance_stroll,driver,6.8
2026_03,lando_norris,driver,26.8
2026_03,lewis_hamilton,driver,22.9
2026_03,liam_lawson,driver,6.9
2026_03,max_verstappen,driver,28.1
2026_03,nico_hulkenberg,driver,5.6
2026_03,oliver_bearman,driver,8.6
2026_03,oscar_piastri,driver,24.9
2026_03,pierre_gasly,driver,12.8
2026_03,sergio_perez,driver,6.4
2026_03,valtteri_bottas,driver,4.7
2026_03,alpine,constructor,13.7
2026_03,aston_martin,constructor,9.1
2026_03,audi,constructor,5.4
2026_03,cadillac,constructor,5.2
2026_03,ferrari,constructor,23.9
2026_03,haas,constructor,8.6
2026_03,mclaren,constructor,28.5
2026_03,mercedes,constructor,29.9
2026_03,racing_bulls,constructor,7.5
2026_03,red_bull,constructor,28.8
2026_03,williams,constructor,13.2
