race_id,asset_id,asset_type,price
2024_19,alexander_albon,driver,8.8
2024_19,carlos_sainz,driver,23
2024_19,charles_leclerc,driver,25.3
2024_19,esteban_ocon,driver,12.3
2024_19,fernando_alonso,driver,16.4
2024_19,franco_colapinto,driver,6.3
2024_19,george_russell,driver,21.7
2024_19,kevin_magnussen,driver,12.4
2024_19,lance_stroll,driver,14.4
2024_19,lando_norris,driver,27
2024_19,lewis_hamilton,driver,25.1
2024_19,liam_lawson,driver,10.2
2024_19,max_verstappen,driver,31.6
2024_19,nico_hulkenberg,driver,10.7
2024_19,oscar_piastri,driver,25.3
2024_19,pierre_gasly,driver,9.7
2024_19,sergio_perez,driver,23.1
2024_19,valtteri_bottas,driver,7.1
2024_19,yuki_tsunoda,driver,10.2
2024_19,guanyu_zhou,driver,7.8
2024_19,alpine,constructor,11
2024_19,aston_martin,constructor,15.6
2024_19,ferrari,constructor,24.7
2024_19,haas,constructor,11
2024_19,kick_sauber,constructor,6.8
2024_19,mclaren,constructor,26.5
2024_19,mercedes,constructor,24
2024_19,racing_bulls,constructor,12.3
2024_19,red_bull,constructor,29.3
2024_19,williams,constructor,7
