race_id,asset_id,asset_type,price
2025_24,alexander_albon,driver,12.6
2025_24,andrea_kimi_antonelli,driver,18.1
2025_24,carlos_sainz,driver,7.7
2025_24,charles_leclerc,driver,23
2025_24,esteban_ocon,driver,7.9
2025_24,fernando_alonso,driver,4.7
2025_24,franco_colapinto,driver,4.5
2025_24,gabriel_bortoleto,driver,5.5
2025_24,george_russell,driver,23.7
2025_24,isack_hadjar,driver,6.9
2025_24,lance_stroll,driver,6.7
2025_24,lando_norris,driver,30.3
2025_24,lewis_hamilton,driver,21.9
2025_24,liam_lawson,driver,5.9
2025_24,max_verstappen,driver,30.1
2025_24,nico_hulkenberg,driver,5
2025_24,oliver_bearman,driver,9.3
2025_24,oscar_piastri,driver,25.1
2025_24,pierre_gasly,driver,6.5
2025_24,yuki_tsunoda,driver,11.4
2025_24,alpine,constructor,10.1
2025_24,aston_martin,constructor,10.3
2025_24,ferrari,constructor,31.8
2025_24,haas,constructor,15.6
2025_24,kick_sauber,constructor,8.7
2025_24,mclaren,constructor,36.1
2025_24,mercedes,constructor,28.4
2025_24,racing_bulls,constructor,16.2
2025_24,red_bull,constructor,31.1
2025_24,williams,constructor,19.5
