race_id,asset_id,asset_type,price
2023_10,alexander_albon,driver,5.9
2023_10,carlos_sainz,driver,17.5
2023_10,charles_leclerc,driver,21.5
2023_10,esteban_ocon,driver,9.9
2023_10,fernando_alonso,driver,10.4
2023_10,george_russell,driver,18.2
2023_10,kevin_magnussen,driver,6.4
2023_10,lance_stroll,driver,8.1
2023_10,lando_norris,driver,10.9
2023_10,lewis_hamilton,driver,24.3
2023_10,logan_sargeant,driver,3.5
2023_10,max_verstappen,driver,27.8
2023_10,nico_hulkenberg,driver,3.8
2023_10,nyck_de_vries,driver,4.5
2023_10,oscar_piastri,driver,6.5
2023_10,pierre_gasly,driver,8.6
2023_10,sergio_perez,driver,18.7
2023_10,valtteri_bottas,driver,7.5
2023_10,yuki_tsunoda,driver,5.1
2023_10,guanyu_zhou,driver,4.7
2023_10,alfa_romeo,constructor,5.9
2023_10,alphatauri,constructor,6
2023_10,alpine,constructor,10.5
2023_10,aston_martin,constructor,8
2023_10,ferrari,constructor,22.5
2023_10,haas,constructor,5
2023_10,mclaren,constructor,9.3
2023_10,mercedes,constructor,25.2
2023_10,red_bull,constructor,28.1
2023_10,williams,constructor,4.5
