race_id,asset_id,asset_type,price
2023_03,alexander_albon,driver,5.4
2023_03,carlos_sainz,driver,17.2
2023_03,charles_leclerc,driver,21.2
2023_03,esteban_ocon,driver,9.3
2023_03,fernando_alonso,driver,8.7
2023_03,george_russell,driver,18.6
2023_03,kevin_magnussen,driver,6.7
2023_03,lance_stroll,driver,7.5
2023_03,lando_norris,driver,11.1
2023_03,lewis_hamilton,driver,23.7
2023_03,logan_sargeant,driver,3.9
2023_03,max_verstappen,driver,27.1
2023_03,nico_hulkenberg,driver,4.1
2023_03,nyck_de_vries,driver,5
2023_03,oscar_piastri,driver,6.8
2023_03,pierre_gasly,driver,8.2
2023_03,sergio_perez,driver,18.2
2023_03,valtteri_bottas,driver,7.7
2023_03,yuki_tsunoda,driver,4.8
2023_03,guanyu_zhou,driver,4.9
2023_03,alfa_romeo,constructor,6.1
2023_03,alphatauri,constructor,6.3
2023_03,alpine,constructor,10
2023_03,aston_martin,constructor,6.8
2023_03,ferrari,constructor,22.2
2023_03,haas,constructor,5.2
2023_03,mclaren,constructor,9
2023_03,mercedes,constructor,25.1
2023_03,red_bull,constructor,27.4
2023_03,williams,constructor,5
