race_id,asset_id,asset_type,price
2025_03,alexander_albon,driver,12.8
2025_03,andrea_kimi_antonelli,driver,19.3
2025_03,carlos_sainz,driver,11.9
2025_03,charles_leclerc,driver,25.3
2025_03,esteban_ocon,driver,8.1
2025_03,fernando_alonso,driver,7.6
2025_03,gabriel_bortoleto,driver,4.8
2025_03,george_russell,driver,21.4
2025_03,isack_hadjar,driver,5
2025_03,jack_doohan,driver,6
2025_03,lance_stroll,driver,9.3
2025_03,lando_norris,driver,29.6
2025_03,lewis_hamilton,driver,23.6
2025_03,liam_lawson,driver,8.4
2025_03,max_verstappen,driver,28.6
2025_03,nico_hulkenberg,driver,7.6
2025_03,oliver_bearman,driver,6.7
2025_03,oscar_piastri,driver,23
2025_03,pierre_gasly,driver,10.6
2025_03,yuki_tsunoda,driver,16.8
2025_03,alpine,constructor,8.3
2025_03,aston_martin,constructor,7.3
2025_03,ferrari,constructor,27.1
2025_03,haas,constructor,8.2
2025_03,kick_sauber,constructor,6.2
2025_03,mclaren,constructor,30.6
2025_03,mercedes,constructor,23.3
2025_03,racing_bulls,constructor,8
2025_03,red_bull,constructor,25.4
2025_03,williams,constructor,13.5
