race_id,asset_id,asset_type,price
2024_06,alexander_albon,driver,7.5
2024_06,carlos_sainz,driver,20.4
2024_06,charles_leclerc,driver,22
2024_06,daniel_ricciardo,driver,8.8
2024_06,esteban_ocon,driver,9
2024_06,fernando_alonso,driver,16.5
2024_06,george_russell,driver,19.1
2024_06,kevin_magnussen,driver,8.7
2024_06,lance_stroll,driver,13
2024_06,lando_norris,driver,24.1
2024_06,lewis_hamilton,driver,19
2024_06,logan_sargeant,driver,6.3
2024_06,max_verstappen,driver,30.1
2024_06,nico_hulkenberg,driver,7.6
2024_06,oscar_piastri,driver,19.9
2024_06,pierre_gasly,driver,7.8
2024_06,sergio_perez,driver,23
2024_06,valtteri_bottas,driver,6.2
2024_06,yuki_tsunoda,driver,8.4
2024_06,guanyu_zhou,driver,7.1
2024_06,alpine,constructor,8.4
2024_06,aston_martin,constructor,15.1
2024_06,ferrari,constructor,21.5
2024_06,haas,constructor,8.2
2024_06,kick_sauber,constructor,5.9
2024_06,mclaren,constructor,24.1
2024_06,mercedes,constructor,20.2
2024_06,racing_bulls,constructor,8.4
2024_06,red_bull,constructor,28.6
2024_06,williams,constructor,6.3
