race_id,asset_id,asset_type,price
2023_22,alexander_albon,driver,11.3
2023_22,carlos_sainz,driver,20.1
2023_22,charles_leclerc,driver,23.2
2023_22,daniel_ricciardo,driver,5.5
2023_22,esteban_ocon,driver,12.5
2023_22,fernando_alonso,driver,15.7
2023_22,george_russell,driver,20.1
2023_22,kevin_magnussen,driver,9.6
2023_22,lance_stroll,driver,13
2023_22,lando_norris,driver,20
2023_22,lewis_hamilton,driver,25.2
2023_22,logan_sargeant,driver,5.8
2023_22,max_verstappen,driver,29.9
2023_22,nico_hulkenberg,driver,6.2
2023_22,oscar_piastri,driver,14.4
2023_22,pierre_gasly,driver,14.5
2023_22,sergio_perez,driver,20.5
2023_22,valtteri_bottas,driver,9.6
2023_22,yuki_tsunoda,driver,8.9
2023_22,guanyu_zhou,driver,7.2
2023_22,alfa_romeo,constructor,6.6
2023_22,alphatauri,constructor,8.2
2023_22,alpine,constructor,13.7
2023_22,aston_martin,constructor,12.9
2023_22,ferrari,constructor,24.7
2023_22,haas,constructor,7.2
2023_22,mclaren,constructor,17
2023_22,mercedes,constructor,26
2023_22,red_bull,constructor,29.6
2023_22,williams,constructor,7.8
