race_id,asset_id,asset_type,price
2023_09,alexander_albon,driver,4.9
2023_09,carlos_sainz,driver,17.2
2023_09,charles_leclerc,driver,21.2
2023_09,esteban_ocon,driver,9.4
2023_09,fernando_alonso,driver,9.4
2023_09,george_russell,driver,18.7
2023_09,kevin_magnussen,driver,6.4
2023_09,lance_stroll,driver,7.6
2023_09,lando_norris,driver,10.9
2023_09,lewis_hamilton,driver,24
2023_09,logan_sargeant,driver,3.5
2023_09,max_verstappen,driver,27.6
2023_09,nico_hulkenberg,driver,3.8
2023_09,nyck_de_vries,driver,4.5
2023_09,oscar_piastri,driver,6.5
2023_09,pierre_gasly,driver,8.1
2023_09,sergio_perez,driver,18.4
2023_09,valtteri_bottas,driver,7.4
2023_09,yuki_tsunoda,driver,4.6
2023_09,guanyu_zhou,driver,4.7
2023_09,alfa_romeo,constructor,5.9
2023_09,alphatauri,constructor,6
2023_09,alpine,constructor,10
2023_09,aston_martin,constructor,7
2023_09,ferrari,constructor,22.2
2023_09,haas,constructor,5
2023_09,mclaren,constructor,8.8
2023_09,mercedes,constructor,25.2
2023_09,red_bull,constructor,27.9
2023_09,williams,constructor,4.5
