race_id,asset_id,asset_type,price
2024_16,alexander_albon,driver,8.6
2024_16,carlos_sainz,driver,22.9
2024_16,charles_leclerc,driver,23.9
2024_16,daniel_ricciardo,driver,11.2
2024_16,esteban_ocon,driver,11.4
2024_16,fernando_alonso,driver,16.5
2024_16,franco_colapinto,driver,4.8
2024_16,george_russell,driver,20.8
2024_16,kevin_magnussen,driver,12.3
2024_16,lance_stroll,driver,15
2024_16,lando_norris,driver,26.5
2024_16,lewis_hamilton,driver,24.4
2024_16,max_verstappen,driver,31.4
2024_16,nico_hulkenberg,driver,9.9
2024_16,oscar_piastri,driver,23.9
2024_16,pierre_gasly,driver,10.1
2024_16,sergio_perez,driver,23.4
2024_16,valtteri_bottas,driver,7.4
2024_16,yuki_tsunoda,driver,10.7
2024_16,guanyu_zhou,driver,6.9
2024_16,alpine,constructor,10.7
2024_16,aston_martin,constructor,15.7
2024_16,ferrari,constructor,24
2024_16,haas,constructor,10.7
2024_16,kick_sauber,constructor,6.5
2024_16,mclaren,constructor,26.1
2024_16,mercedes,constructor,23.1
2024_16,racing_bulls,constructor,12.2
2024_16,red_bull,constructor,29.2
2024_16,williams,constructor,6.2
