race_id,asset_id,asset_type,price
2023_12,alexander_albon,driver,6.9
2023_12,carlos_sainz,driver,17.4
2023_12,charles_leclerc,driver,21.9
2023_12,daniel_ricciardo,driver,4.5
2023_12,esteban_ocon,driver,9.8
2023_12,fernando_alonso,driver,11.4
2023_12,george_russell,driver,18.8
2023_12,kevin_magnussen,driver,6.8
2023_12,lance_stroll,driver,8.6
2023_12,lando_norris,driver,12.9
2023_12,lewis_hamilton,driver,24.7
2023_12,logan_sargeant,driver,4.5
2023_12,max_verstappen,driver,28.1
2023_12,nico_hulkenberg,driver,3.8
2023_12,oscar_piastri,driver,8
2023_12,pierre_gasly,driver,8.6
2023_12,sergio_perez,driver,19.3
2023_12,valtteri_bottas,driver,7.9
2023_12,yuki_tsunoda,driver,5.1
2023_12,guanyu_zhou,driver,5.2
2023_12,alfa_romeo,constructor,5.9
2023_12,alphatauri,constructor,6
2023_12,alpine,constructor,10.4
2023_12,aston_martin,constructor,9
2023_12,ferrari,constructor,22.9
2023_12,haas,constructor,4.9
2023_12,mclaren,constructor,10.8
2023_12,mercedes,constructor,25.3
2023_12,red_bull,constructor,28.4
2023_12,williams,constructor,5.5
