race_id,asset_id,asset_type,price
2023_13,alexander_albon,driver,7.4
2023_13,carlos_sainz,driver,17.5
2023_13,charles_leclerc,driver,22
2023_13,esteban_ocon,driver,9.7
2023_13,fernando_alonso,driver,11.9
2023_13,george_russell,driver,19.1
2023_13,kevin_magnussen,driver,6.8
2023_13,lance_stroll,driver,9.1
2023_13,lando_norris,driver,13.9
2023_13,lewis_hamilton,driver,25
2023_13,liam_lawson,driver,4.5
2023_13,logan_sargeant,driver,4.5
2023_13,max_verstappen,driver,28.3
2023_13,nico_hulkenberg,driver,3.8
2023_13,oscar_piastri,driver,9
2023_13,pierre_gasly,driver,8.5
2023_13,sergio_perez,driver,20.3
2023_13,valtteri_bottas,driver,7.9
2023_13,yuki_tsunoda,driver,5.1
2023_13,guanyu_zhou,driver,5.2
2023_13,alfa_romeo,constructor,5.9
2023_13,alphatauri,constructor,6
2023_13,alpine,constructor,10.3
2023_13,aston_martin,constructor,9.5
2023_13,ferrari,constructor,23
2023_13,haas,constructor,4.9
2023_13,mclaren,constructor,11.8
2023_13,mercedes,constructor,25.4
2023_13,red_bull,constructor,28.6
2023_13,williams,constructor,5.5
