race_id,asset_id,asset_type,price
2024_18,alexander_albon,driver,9
2024_18,carlos_sainz,driver,22.7
2024_18,charles_leclerc,driver,25.2
2024_18,daniel_ricciardo,driver,11
2024_18,esteban_ocon,driver,11.8
2024_18,fernando_alonso,driver,16.3
2024_18,franco_colapinto,driver,5.8
2024_18,george_russell,driver,21.4
2024_18,kevin_magnussen,driver,12.6
2024_18,lance_stroll,driver,14.5
2024_18,lando_norris,driver,26.8
2024_18,lewis_hamilton,driver,24.8
2024_18,max_verstappen,driver,31.5
2024_18,nico_hulkenberg,driver,10.2
2024_18,oscar_piastri,driver,25.2
2024_18,pierre_gasly,driver,9.8
2024_18,sergio_perez,driver,23
2024_18,valtteri_bottas,driver,7.2
2024_18,yuki_tsunoda,driver,10.3
2024_18,guanyu_zhou,driver,7.3
2024_18,alpine,constructor,11.1
2024_18,aston_martin,constructor,15.5
2024_18,ferrari,constructor,24.4
2024_18,haas,constructor,11.1
2024_18,kick_sauber,constructor,6.9
2024_18,mclaren,constructor,26.4
2024_18,mercedes,constructor,23.7
2024_18,racing_bulls,constructor,11.8
2024_18,red_bull,constructor,29.2
2024_18,williams,constructor,7.2
