race_id,asset_id,asset_type,price
2025_09,alexander_albon,driver,13.6
2025_09,andrea_kimi_antonelli,driver,18.9
2025_09,carlos_sainz,driver,8.7
2025_09,charles_leclerc,driver,23.9
2025_09,esteban_ocon,driver,8.1
2025_09,fernando_alonso,driver,4.5
2025_09,franco_colapinto,driver,4.5
2025_09,gabriel_bortoleto,driver,4.5
2025_09,george_russell,driver,22.2
2025_09,isack_hadjar,driver,5.5
2025_09,lance_stroll,driver,9.7
2025_09,lando_norris,driver,31
2025_09,lewis_hamilton,driver,23.8
2025_09,liam_lawson,driver,4.8
2025_09,max_verstappen,driver,29.2
2025_09,nico_hulkenberg,driver,6
2025_09,oliver_bearman,driver,7.5
2025_09,oscar_piastri,driver,24.6
2025_09,pierre_gasly,driver,7
2025_09,yuki_tsunoda,driver,14.4
2025_09,alpine,constructor,7.1
2025_09,aston_martin,constructor,9.3
2025_09,ferrari,constructor,28.5
2025_09,haas,constructor,9.8
2025_09,kick_sauber,constructor,5.7
2025_09,mclaren,constructor,32.4
2025_09,mercedes,constructor,24.7
2025_09,racing_bulls,constructor,11.2
2025_09,red_bull,constructor,27.2
2025_09,williams,constructor,17.1
