race_id,asset_id,asset_type,price
2023_04,alexander_albon,driver,5.3
2023_04,carlos_sainz,driver,17.2
2023_04,charles_leclerc,driver,21.1
2023_04,esteban_ocon,driver,9.2
2023_04,fernando_alonso,driver,8.9
2023_04,george_russell,driver,18.5
2023_04,kevin_magnussen,driver,6.6
2023_04,lance_stroll,driver,7.6
2023_04,lando_norris,driver,11.2
2023_04,lewis_hamilton,driver,23.8
2023_04,logan_sargeant,driver,3.8
2023_04,max_verstappen,driver,27.2
2023_04,nico_hulkenberg,driver,4.1
2023_04,nyck_de_vries,driver,4.9
2023_04,oscar_piastri,driver,6.8
2023_04,pierre_gasly,driver,8.1
2023_04,sergio_perez,driver,18.3
2023_04,valtteri_bottas,driver,7.7
2023_04,yuki_tsunoda,driver,4.8
2023_04,guanyu_zhou,driver,4.9
2023_04,alfa_romeo,constructor,6.1
2023_04,alphatauri,constructor,6.2
2023_04,alpine,constructor,9.9
2023_04,aston_martin,constructor,6.9
2023_04,ferrari,constructor,22.1
2023_04,haas,constructor,5.2
2023_04,mclaren,constructor,9
2023_04,mercedes,constructor,25.1
2023_04,red_bull,constructor,27.5
2023_04,williams,constructor,4.9
