race_id,asset_id,asset_type,price
2024_09,alexander_albon,driver,8.3
2024_09,carlos_sainz,driver,22
2024_09,charles_leclerc,driver,23.6
2024_09,daniel_ricciardo,driver,8.9
2024_09,esteban_ocon,driver,9.2
2024_09,fernando_alonso,driver,16.4
2024_09,george_russell,driver,20.5
2024_09,kevin_magnussen,driver,8.9
2024_09,lance_stroll,driver,13.2
2024_09,lando_norris,driver,25.6
2024_09,lewis_hamilton,driver,20.4
2024_09,logan_sargeant,driver,5.8
2024_09,max_verstappen,driver,30.5
2024_09,nico_hulkenberg,driver,7.8
2024_09,oscar_piastri,driver,21.3
2024_09,pierre_gasly,driver,8.1
2024_09,sergio_perez,driver,22.9
2024_09,valtteri_bottas,driver,7.5
2024_09,yuki_tsunoda,driver,9.8
2024_09,guanyu_zhou,driver,7.4
2024_09,alpine,constructor,8.6
2024_09,aston_martin,constructor,15.2
2024_09,ferrari,constructor,23.1
2024_09,haas,constructor,9
2024_09,kick_sauber,constructor,6.8
2024_09,mclaren,constructor,25.5
2024_09,mercedes,constructor,21.6
2024_09,racing_bulls,constructor,9.3
2024_09,red_bull,constructor,28.8
2024_09,williams,constructor,6.5
