race_id,asset_id,asset_type,price
2024_24,alexander_albon,driver,8.6
2024_24,carlos_sainz,driver,24.4
2024_24,charles_leclerc,driver,26.1
2024_24,fernando_alonso,driver,15.3
2024_24,franco_colapinto,driver,7.4
2024_24,george_russell,driver,23.2
2024_24,jack_doohan,driver,10.9
2024_24,kevin_magnussen,driver,14.3
2024_24,lance_stroll,driver,14.3
2024_24,lando_norris,driver,27.5
2024_24,lewis_hamilton,driver,25.8
2024_24,liam_lawson,driver,10.9
2024_24,max_verstappen,driver,32.3
2024_24,nico_hulkenberg,driver,11.8
2024_24,oscar_piastri,driver,25.7
2024_24,pierre_gasly,driver,11.8
2024_24,sergio_perez,driver,23.2
2024_24,valtteri_bottas,driver,7.1
2024_24,yuki_tsunoda,driver,11.9
2024_24,guanyu_zhou,driver,9.6
2024_24,alpine,constructor,12.1
2024_24,aston_martin,constructor,14.4
2024_24,ferrari,constructor,25.3
2024_24,haas,constructor,12.2
2024_24,kick_sauber,constructor,7.5
2024_24,mclaren,constructor,27
2024_24,mercedes,constructor,25.1
2024_24,racing_bulls,constructor,12.9
2024_24,red_bull,constructor,29.7
2024_24,williams,constructor,6.1
